店家名,店家名(英),地區,縣市,地址,緯度,經度,連結,營業時間(起),營業時間(迄),入住時間(起),入住時間(迄),退房時間(起),退房時間(迄),交通建議
紅點文旅,RedDot Hotel,中部地區,台中市,400台中市中區三民路二段149巷8號之3,24.14902795,120.6623326,https://www.reddot-hotel.com/,00:00,23:59,15:00,null,null,11:00,"自行開車：
【飯店停車場】飯店備有免費特約停車場。停車請先至飯店大廳詢問現場人員，由飯店人員安排、指引停車，因車位數量有限，如車位已滿可由現場人員指引至鄰近停車場停放，飯店將提供相關停車費用，補助停車費最高上限新台幣200元整。
1.「國道1號高速公號」臺中交流道 → 往臺中市區方向 → 由臺灣大道直行 → 右轉 柳川西路三段 → 右轉 民族路。
2.「國道3號高速公號」龍井交流道 → 往臺中市區方向 → 由臺灣大道直行 → 右轉 柳川西路三段 → 右轉 民族路。
大眾運輸：
1.飛機
臺中國際機場站：臺灣大道中華路口站下車→左轉中華路一段沿日新大戲院方向 (步行至飯店約2分鐘)搭乘302、302延公車。
2.高鐵-高鐵台中站
(1)美榮藥局站下車→右轉民族路(步行至飯店約5分鐘)。搭乘158(14月台)、99(17月台)、99延(17月台)公車
(2)民權中華路口站下車→右轉中華路一段(步行至飯店約2分鐘)。搭乘37(18月台)公車
3.火車
臺中火車站→沿民族路方向(步行至飯店約20分鐘)。
4.公車
民權中華路口站下車→左轉中華路一段沿日新大戲院方向 (步行至飯店約2分鐘)。
11、27、30延、32、37、107延、290、323、323區、324、325、850
臺灣大道中華路口站下車→右轉中華路一段沿日新大戲院方向 (步行至飯店約2分鐘)
30、40、45、45區、45延、45延1、48、86、86E、101、107、300、301、302、302 延、303、304、305、305W、305E、306、306W、306E、306繞、307、307副、308、309、309區、310、310區1、310區2、326、525"
黑金文旅 Kgoldhotel, Kgoldhotel,中部地區,台中市,400台中市中區中山路175巷15號,24.14902795,120.6623326,https://www.facebook.com/kgoldhotel/?locale=zh_TW,10:00,22:00,15:00,22:00,null,11:00,從台中火車站步行約12分鐘
麻雀巢行旅,Sparrow Hotel,中部地區,台中市,400台中市中區平等街24號,24.14902795,120.6623326,https://www.facebook.com/profile.php?id=100064201172092,00:00,23:59,15:00,23:30,03:30,11:00,從台中火車站步行約12分鐘
巢旅宿 SU Taichung Hostel,SU Taichung Hostel,中部地區,台中市,400001台中市中區民權路66號,24.14902795,120.6623326,https://www.facebook.com/SU.Hostel/,00:00,23:59,16:00,23:59,null,11:00,"1.從台中火車站步行約10分鐘
2.臺中火車站→步行約 4 分→臺中車站(成功路口)公車75榮總宿舍→ (1 站)民權繼光街口→步行約 3 分→巢旅宿 SU Taichung Hostel"
圖森小棧,null,中部地區,台中市,40045台中市中區光復路101號,24.14902795,120.6623326,https://www.google.com/search?q=%E5%9C%96%E6%A3%AE%E5%B0%8F%E6%A3%A7+&rlz=1C1CHZL_zh-TWTW914TW914&hotel_occupancy=2&sxsrf=AB5stBiS-sy3UbFFd2q_y4zsCi6lB2AFXQ%3A1690435661152&ei=TQDCZJTuCP_Q2roPoeSl2As&ved=0ahUKEwjUyOTIk66AAxV_qFYBHSFyCbsQ4dUDCA8&uact=5&oq=,null,null,16:00,00:00,00:00,11:00,從台中火車站步行約12分鐘
承攜行旅 台中自由館 ,Guide Hotel Taichung ZiYou,中部地區,台中市,400台中市中區自由路二段52-1號,24.14902795,120.6623326,https://guidehotel.com.tw/home,null,null,15:00,null,null,11:00,從台中火車站步行約9分鐘
宜舍單人旅店,Ease Single Inn,中部地區,台中市,400台中市中區綠川西街135號9樓,24.14902795,120.6623326,https://easeinn.com.tw/,00:00,23:59,15:00,23:59,null,11:00,從台中火車站步行約5分鐘
新盛橋行旅,Taichung Station SSB Hotel,中部地區,台中市,400台中市中區中山路27號1樓,24.14902795,120.6623326,http://ssb-hotel.com.tw/,00:00,23:59,15:00,23:00,07:00,11:00,"自行開車：
1.汽車特約停車資訊-台灣聯通
地址台中市中區綠川西街135號B2 (看到黃色的招牌台灣聯通－停進地下2F,限高1.7)  *入住一晚可免費消磁1次台中火車站到新盛橋
大眾運輸：
1.台鐵：位於台中火車站前350公尺，步行6分鐘即可抵達。可於『6號台灣大道出口』往舊站方向前行
2.高鐵：於新烏日車站轉搭火車前往台中火車站，接著步行6分鐘即可抵達。
3.清泉崗機場：建議由國際航廈地下室公車候車處搭9號或302號公車，可直達台中火車站。"
路得行旅 國際青年旅館 台中站前館,Norden Ruder Hostel Taichung ,中部地區,台中市,400台中市中區中山路14號,24.14902795,120.6623326,https://www.nordenruder.com/,07:00,22:30,15:00,22:30,null,11:00,"[從桃園機場]
從機場搭乘往台中方向巴士，於台中車站（國光客運總站）下車．下車後請由台中火車站出口出站，出站後右行，沿新民街約100公尺後左轉建國路約150公尺可抵路得行旅．
[從台中機場]
1.搭乘國光客運A2路(臺中國際機場-臺中火車站)：於台中車站（國光客運總站）下車，下車後請由台中火車站出口出站，出站後右行沿新民街約100公尺後左轉建國路約150公尺可抵路得行旅．
2.搭乘中台灣客運302路(臺中國際機場-臺中火車站-臺中公園)：於台中火車站（台灣大道）下車，下車後沿台灣大道往火車站方向直行50公尺，於建國路右轉直行約50公尺可抵路得行旅．
[從台中高鐵站]
1.在台中高鐵站搭乘區間火車至台中火車站下車，下火車後由二樓平台出站，穿越一樓公車月台，即可見路得行旅．
2.在台中高鐵站搭乘巴士82、101於台中火車站（台灣大道）下車，下車後沿台灣大道往火車站方向直行50公尺，於建國路右轉直行約50公尺可抵路得行旅．
[從台中火車站]
下火車後由二樓平台出站，往5號建國路出口前進，穿越一樓公車月台，即可見路得行旅．"
葉綠宿．茶覺旅 ,Tea Way Hotel,中部地區,台中市,400台中市中區成功路10號5樓,24.14902795,120.6623326,https://tchotel.business.site/,00:00,23:59,16:00,23:00,null,11:00,"高鐵台中站→步行→高鐵臺中站公車6670F台灣好行延駛向山行政中心干城站 (3 個停靠站)→臺中車站(民族路口)
→步行→葉綠宿．茶覺旅 Tea Way Hotel"
旅巷自在輕旅 , Loosha Hostel,中部地區,台中市,40044台中市中區成功路10號12樓,24.14902795,120.6623326,https://loosha.com.tw/,08:00,21:00,15:00,21:00,null,11:00,"【從桃園機場】
[巴士]-從機場搭乘往台中方向巴士，於台中車站（國光客運總站）下車．下車後請由1號出口出站，出站後右行，沿新民街約50公尺可抵旅巷
【從台中機場】
[巴士]-搭乘國光客運A2路(臺中國際機場-臺中火車站)：於台中車站（國光客運總站）下車，下車後請由1號出口出站，出站後右行，沿新民街約50公尺可抵旅巷
[公車]-搭乘中台灣客運302路(臺中國際機場-臺中火車站-臺中公園)：於台中火車站（台灣大道）下車，下車後沿台灣大道往火車站方向直行50公尺，於建國路左轉直行約100公尺至成功路可抵旅巷
【從台中高鐵站】
[火車]-在台中高鐵站搭乘區間火車至台中火車站下車，下火車後由二樓平台出站，穿越一樓公車月台，即可見旅巷．
[公車]-在台中高鐵站搭乘公車82、101於台中火車站（台灣大道）下車，下車後沿台灣大道往火車站方向直行50公尺，於建國路左轉直行約100公尺至成功路可抵旅巷
【從台中火車站】
出火車站月台後，往五號出口（計程車招呼站）方向下樓，穿越一樓候車亭即可見旅巷位於成功路
【從台中轉運站-巴士】
於台中車站（國光客運總站）下車，下車後請由1號出口(台中火車站方向) 出站，出站後右行，沿新民街約50公尺可抵旅巷"
沐品居太空旅棧 ,Mu Pin Ju Hostel,中部地區,台中市,400台中市中區建國路187號,24.14902795,120.6623326,https://www.facebook.com/MUPINJU/,null,null,15:00,23:00,07:00,11:00,高鐵台中站→步行→公車100復興幹線新民高中(健行路)(26 個停靠站)→臺中車站(臺灣大道)→步行→沐品居太空旅棧 Mu Pin Ju Hostel
挪威森林台中行旅3號館 ,Norway Forest Taichung Travel Hotel No.3,中部地區,台中市,40041台中市中區民權路162號,24.14902795,120.6623326,http://taichungtravelhotel3.villa-group.com.tw/index.html,00:00,23:59,15:00,00:00,07:00,11:00,"【開車】中山高下中港(臺灣大道)交流道往台中方向；中港路(臺灣大道)直走接中正路(臺灣大道)到底於左側方向後約150公尺即可見飯店在您的左邊。
【火車】搭乘鐵路交通可直達台中火車站 ，前站出口右側方向步行約5分鐘即可抵達飯店。
【高鐵 】搭乘高鐵於新烏日站下車，轉乘鐵路直達台中火車站，前站出口右側方向步行約5分鐘即可抵達飯店。
【航空 】搭乘公車於台中火車站，前站出口右側方向步行約5分鐘即可抵達飯店。
【客運 】搭乘統聯、國光客運直達台中火車站下車，於台中轉運站正對面。步行約1分鐘，即抵飯店。"
漫旅光城,Slow Town Hotel,中部地區,台中市,400台中市中區公園路36號,24.14902795,120.6623326,https://www.slowtownhotel.com/,00:00,23:59,15:00,23:00,null,11:00,"高鐵台中站→步行→公車100復興幹線新民高中(健行路)(30 個停靠站)→光復國小(三民路)→步行→漫旅光城
"
快樂腳旅棧, Happy Inn & Hostel,中部地區,台中市,404台中市北區臺灣大道一段640號,24.14902795,120.6623326,http://www.rv-hotel.com/happyinn/,00:00,23:59,15:00,null,null,11:00,"【開車方式】
•​國道一號：南下北上從台中交流道下交流道，沿台灣大道往台中火車站方向行駛，看到中華路左轉即到達本館。
•​國道三號：南下北上從龍井交流道下交流道，沿台灣大道往台中市市區方向行駛，看到中華路左轉口即達本館。
【搭乘高鐵】
•抵達高鐵台中站可至5、6號出口搭乘159號高鐵快捷接駁車至台中公園，轉乘公車300、304等公車至中華路下車
•抵達高鐵台中站可至3號出口處搭乘北上台鐵列車至台中火車站轉乘【搭乘公車或BRT】
【搭乘公車或BRT】
•台中火車站前站搭乘300、304、307號公車至台灣大道中華路口站下車，步行約2~3分鐘即可看到快樂腳旅棧
•台中火車站步行至綠川東站搭乘8號、14號至中區公所(興中街)下車，沿著成功路往中華路方向步行5分鐘，看到中華路右轉即可抵達"
藻宿-找宿,null,中部地區,台中市,404台中市北區錦新街40號,24.14902795,120.6623326,https://www.facebook.com/algaestay0983524085?paipv=0&eav=Afao78eTLaDrRxAAEyPIzcryBvaIUxo2VhaDFigiJVTH1Q6LCbRyKJcCxF2oK9O-84A&_rdr,null,null,16:00,21:00,null,11:00,臺中火車站→步行→臺中車站C月台→公車73文英兒童公園→三民錦新街口→步行→藻宿-找宿
余舍行旅,Royal Roi Hotel,中部地區,台中市,407台中市西屯區環中路二段1129號,24.14902795,120.6623326,https://www.royalroihotel.com.tw/,00:00,23:59,15:00,null,null,11:00,"【大眾交通工具建議】
▼中港轉運站：於中港轉運站下車後，搭乘79號公車約9分鐘，於西屯派出所下車，步行約4分鐘即可抵達「余舍行旅」。
▼朝馬轉運站：於朝馬轉運站下車後，步行5分鐘至黎明環河路口, 搭乘29號公車約10分鐘，於西屯派出所下車，步行約4分鐘即可抵達「余舍行旅」。
▼烏日高鐵站：搭乘計程車約12分鐘抵達「余舍行旅」。 /  抵達烏日站後，可轉搭高鐵接駁專車至文修停車場站下車，步行約9分鐘即可抵達「余舍行旅」。
▼台中火車站：於台中車站出站後，可搭乘BRT，於秋紅谷站下車，步行至黎明環河路口後，搭乘54號公車，於西屯派出所下車，步行約4分鐘即可抵達「余舍行旅」。
▼台中清泉崗機場 Taichung Airport ：搭乘計程車約25分鐘抵達「余舍行旅」。 /  抵達台中國際機場後，可搭乘9路公車至下水湳站下車，再轉搭54號公車至西屯派出所，步行約4分鐘即可抵達「余舍行旅」。
【自行開車建議】
▼南下 : 國道一號→下台中交流道→往台中市區方向，直行台灣大道(原名為中港路)→黎明路二段左轉→西屯路三段左轉→環中路二段右轉→抵達「余舍行旅」。
▼北上 : 國道一號→下台中交流道→往台中市區方向，直行台灣大道(原名為中港路)→黎明路二段左轉→西屯路三段左轉→環中路二段右轉→抵達「余舍行旅」。"
璞樹文旅 TREEART HOTEL,TREEART HOTEL,中部地區,台中市,407台中市西屯區黎明路三段235號,24.14902795,120.6623326,https://treeart.com.tw/,00:00,23:59,15:00,null,null,11:00,"自行開車
【國道1號】國道1號往台中方向，下中港交流道(台中/沙鹿)，行進至黎明路左轉，直行約3分鐘至逢明街口。
【74中彰快速道路】
南下：下西屯交流道，於西屯路左轉，再於黎明路右轉，直行約2分鐘至逢明街口。
北上：下青海交流道，於青海路右轉，再於黎明路左轉，直行約3分鐘至逢明街口。"
台中朝聖行旅,Taichung Saint Hotel,中部地區,台中市,404台中市北區雙十路二段92號,24.14902795,120.6623326,http://www.t-onehotel.com.tw/,00:00,23:59,15:00,00:00,null,12:00,"【自行開車建議】
※南下：
國道一號→下大雅交流道→往台中市區方向前進→中清路→健行路左轉→雙十路二段→即可抵達「台中朝聖行旅」。
※北上：
國道一號→下台中交流道→往台中市區方向，直行中港路→左轉健行路→直行至雙十路二段→即可抵達「台中朝聖行旅」。
【大眾運輸工具】
※搭乘公車前往：
1.『55號公車』：( 豐原往台中地方法院)至"" 監理所站 ""下車，步行約3分鐘即可抵達「台中朝聖行旅」
2.『100號公車』：(潭子往亞洲大學)至"" 監理所站 ""下車，步行約3分鐘即可抵達「台中朝聖行旅」
3.『270/276號公車』：(東勢►新社►台中火車站)至"" 監理站 ""下車，步行約3分鐘 即可抵達「台中朝聖行旅」
4.『33號公車』：僑光科技大學►逢甲夜市至"" 光華高工下車 ""，步行約5分鐘即可抵達「台中朝聖行旅」
5.『82號公車』：(水湳市場 ►台中高鐵站)至"" 監理所 ""站下車，步行約３分鐘即可扺達飯店「台中朝聖行旅」"
淼淼旅墅,MIAO MIAO VILLA,外島/離島地區,澎湖縣,880澎湖縣馬公市150號,23.53803301,119.5563405,https://www.miaomiaovilla.com/,10:00,18:00,15:00,18:00,null,11:00,臺中火車站→步行臺中車站C月台→公車900豐原(9 個停靠站)→寶覺寺→步行 →台中朝聖行旅
大山營區旅宿,null,外島/離島地區,澎湖縣,880澎湖縣馬公市300號,23.52608587,119.5609522,https://www.facebook.com/dsh300/,00:00,23:59,15:00,null,null,11:00,"布袋港搭船→馬公港→步行馬公總站公車風櫃線(12:05馬公開)→水產試驗所(58 個停靠站)→
→步行→大山營區旅宿"
澎湖嵵裡。仙人掌海景民宿,null,外島/離島地區,澎湖縣,88059澎湖縣馬公市時裡290號,23.52677344,119.5627841,https://www.facebook.com/elle3366elle/,null,null,16:00,22:00,null,11:00,"布袋港→馬公港→步行→馬公總站公車風櫃線(12:05馬公開)→水產試驗所 (58 個停靠站)
→步行→澎湖嵵裡。仙人掌海景民宿"
